tag,Vrai Nom,Adresse,Arrondissement,Téléphone,Site web,Lien Google,Lien Menu,Horaires,Lien de réservation,Lien de votre compte instagram,Station(s) de métro à proximité,types,petit_dejeuner,brunch_general,brunch_samedi,brunch_dimanche,brunch_toute_la_semaine,dejeuner,gouter,drinks,diner,apero,dans_la_rue,dans_une_galerie,dans_un_musee,dans_un_monument,hotel_name,dans_un_hotel,other_lieu,ambiance_classique,ambiance_intimiste,ambiance_festif,ambiance_date,price_range,cuisines,restrictions,has_terrace,terrace_locs,more_info
Amal,Amalthée,"32 Av. Jean Baptiste Clement, 92100 Boulogne-Billancourt, France",92100,01 46 03 01 29,https://www.restaurant-amalthee.fr/,https://maps.google.com/?cid=9425170385645335644,https://cdn.prod.website-files.com/65c948095358e5ac625c5ae3/67c857244cea9f60818ed218_%20CARTE%20FOOD%2015%20MARS.pdf,"Monday: 10:30 AM – 11:00 PM
Tuesday: 10:30 AM – 11:00 PM
Wednesday: 10:30 AM – 11:00 PM
Thursday: 10:30 AM – 11:00 PM
Friday: 10:30 AM – 11:00 PM
Saturday: 10:30 AM – 11:00 PM
Sunday: 10:30 AM – 10:30 PM",https://bookings.zenchef.com/results?rid=362124&pid=1001,https://www.instagram.com/amalthee_restaurant/?hl=fr,non_renseigné,Brasserie,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,True,€€€,Français,,True,terrasse_classique,"Une brasserie typiquement parisienne à Boulogne, et en mieux. La déco est chic et accueillante, la carte variée et très bien executée. La terrasse est particulièrement agréable pour les beaux jours ou les fumeurs."
Amm,Ammazza,"5 Rue St Sabin, 75011 Paris, France",75011,01 48 05 81 68,https://www.ammazza.paris/,https://maps.google.com/?cid=11459394668180560121,https://userdocs.zenchef.com/348943/6jZuwHKR1mQyZN337iR8MssrpKf5lhGUIMA8aR4i.pdf,"Monday: 12:00 – 2:15 PM, 6:00 – 10:15 PM
Tuesday: 12:00 – 2:15 PM, 6:00 – 10:15 PM
Wednesday: 12:00 – 2:15 PM, 6:00 – 10:15 PM
Thursday: 12:00 – 2:15 PM, 6:00 – 10:15 PM
Friday: 12:00 – 2:30 PM, 6:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 6:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:00 PM",https://www.ammazza.paris,https://www.instagram.com/ammazza_paris/,non_renseigné,Restaurant,False,True,False,True,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,Brunch à volonté le dimanche de 11:30 à 15:00 (buffet)
Amo,Restaurant Amour,"8 Rue de Navarin, 75009 Paris, France",75009,01 48 78 31 80,https://amour.hotelamourparis.fr/hotel-amour/amour-restaurant/,https://maps.google.com/?cid=14408254932820287879,https://d1vp8nomjxwyf1.cloudfront.net/wp-content/uploads/sites/365/2018/03/22123037/Janvier-2025.pdf,"Monday: 8:00 AM – 2:00 AM
Tuesday: 8:00 AM – 2:00 AM
Wednesday: 8:00 AM – 2:00 AM
Thursday: 8:00 AM – 2:00 AM
Friday: 8:00 AM – 2:00 AM
Saturday: 8:00 AM – 2:00 AM
Sunday: 8:00 AM – 2:00 AM",https://bookings.zenchef.com/results?rid=353988&pid=1001,https://www.instagram.com/hotelsamourparis/,non_renseigné,Restaurant,False,True,True,True,False,True,False,False,True,True,False,False,False,False,Hôtel Amour,True,False,True,False,False,False,€€,Français,,True,cour,Terrasse intérieure. Possibilité d'aller juste boire un verre. Brunch à la carte le week-end de 12:00 à 16:00
Ana,Anahi,"49 Rue Volta, 75003 Paris, France",75003,01 83 81 38 00,https://www.anahi-paris.com/,https://maps.google.com/?cid=3269382794094178512,https://www.anahi-paris.com/anahi-menus/,"Monday: Closed
Tuesday: Closed
Wednesday: 7:00 – 11:00 PM
Thursday: 7:00 – 11:00 PM
Friday: 7:00 – 11:30 PM
Saturday: 7:00 – 11:30 PM
Sunday: 7:00 – 11:00 PM",https://www.sevenrooms.com/explore/anahiparis/reservations/create/search?tracking=site&venues=beefbarparis%2Clepetitbeefbarparis%2Canahiparis%2Czeffirinoparis,https://www.instagram.com/anahi.paris/,non_renseigné,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,,,,False,,
And,Andia,"19 Chau. de la Muette, 75016 Paris, France",75016,01 42 15 15 31,https://andia-paris.com/,https://maps.google.com/?cid=7548579376214062209,https://www.andia-restaurant.com/fr/page/andia-paris.17610.html,"Monday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Tuesday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Wednesday: 12:00 – 2:30 PM, 7:00 PM – 1:00 AM
Thursday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Friday: 12:00 – 2:30 PM, 7:00 PM – 2:00 AM
Saturday: 12:00 – 3:00 PM, 7:00 PM – 2:00 AM
Sunday: 12:00 – 3:00 PM, 7:00 PM – 1:00 AM",https://eu.sevenrooms.com/reservations/andia,https://www.instagram.com/andia_paris/,non_renseigné,Restaurant,False,True,False,False,True,True,False,False,True,False,True,False,False,False,,False,False,True,True,False,False,€€,Sud-Américain,,False,,"Ancien quai de gare transformé en restaurant, haut de plafond, décor immersif. Très grand restaurant."
Andy,Andy Wahloo,"69 Rue des Gravilliers, 75003 Paris, France",75003,01 42 71 20 38,http://andywahloo-bar.com/,https://maps.google.com/?cid=316856441764650032,https://www.andywahloo-bar.com/carte,"Monday: Closed
Tuesday: 7:00 PM – 1:00 AM
Wednesday: 7:00 PM – 1:00 AM
Thursday: 7:00 PM – 2:00 AM
Friday: 7:00 PM – 2:00 AM
Saturday: 7:00 PM – 2:00 AM
Sunday: Closed",Sans réservation,https://www.instagram.com/andy_wahloo/?hl=en,non_renseigné,Bar,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,True,False,False,True,True,€€€,Other,,False,,"Niché au fond d'une cour, partage son adresse avec le 404 et Derrière, on peut commencer la soirée avec un verre en terrasse, la poursuivre en dînant au 404 ou chez Derrière et la finir en dansant chez Andy Wahloo. Ambiance arty et vintage. Terrasse dans la cour pour les fumeurs."
Ang,Angelina,"226 Rue de Rivoli, 75001 Paris, France",75001,01 42 60 82 00,http://www.angelina-paris.fr/?y_source=1_MTE5MzAwODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://maps.google.com/?cid=1363937141080808774,https://www.goodmeal.fr/groups/590/sous_groupes/670/restaurants/2065/fr/my_menu?page=from_sm,"Monday: 7:30 AM – 7:00 PM
Tuesday: 7:30 AM – 7:00 PM
Wednesday: 7:30 AM – 7:00 PM
Thursday: 7:30 AM – 7:00 PM
Friday: 7:30 AM – 7:30 PM
Saturday: 8:00 AM – 7:30 PM
Sunday: 8:00 AM – 7:30 PM",Sans réservation,https://www.instagram.com/angelina_paris/,non_renseigné,Coffee shop/salon de thé,True,True,False,False,True,True,True,False,False,False,True,False,False,False,,False,False,True,False,False,False,€€€,Français,,True,terrasse_classique,"Salon de thé haut de gamme, endroit touristique mais de qualité. Prévoir de l'attente aux moments d'affluence puisque pas de réservation possible. Brunch à la carte."
ani,Anima,"78 Rue du Cherche-Midi, 75006 Paris, France",75006,01 40 47 90 41,https://anima.paris/,https://maps.google.com/?cid=16278103625304564261,https://anima.paris/#Plats,"Monday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:30 – 11:00 PM
Saturday: 12:15 – 2:45 PM, 7:30 – 11:00 PM
Sunday: 12:15 – 2:45 PM, 7:30 – 10:30 PM",https://bookings.zenchef.com/results?rid=360988&pid=1001,https://www.instagram.com/anima.paris/,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,True,terrasse_classique,
Anit,Anita,"182 Quai Louis Blériot, 75016 Paris, France",75016,01 45 27 24 93,Pas de site web ,https://maps.google.com/?cid=11021489199005844889,Canva,"Monday: 12:00 – 2:30 PM
Tuesday: 12:00 – 2:30 PM, 7:15 PM – 12:00 AM
Wednesday: 12:00 – 2:30 PM, 7:15 PM – 12:00 AM
Thursday: 12:00 – 2:30 PM, 7:15 PM – 12:00 AM
Friday: 12:00 – 2:30 PM, 7:15 PM – 12:00 AM
Saturday: 7:15 PM – 12:00 AM
Sunday: Closed",https://www.google.com/maps/reserve/v/dine/c/pfkUkYZQoAU?source=pa&opi=89978449&hl=fr-FR&gei=h_p8Z6T0Le2rkdUP0e67yQM&sourceurl=https%3A%2F%2Fwww.google.com%2Fsearch%3Fkgmid%3D%2Fg%2F11r9f6f9w%26hl%3Dfr-FR%26q%3DRestaurant%2BAnita%26kgs%3D41ad45d87ee40fd6%26shndl%3D30%26shem%3Dlose%26source%3Dsh%2Fx%2Fkp%2Fosrp%2Fm5%2F1&ihs=3,https://www.instagram.com/anita_restaurant/?hl=fr,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€,Italien,,False,,Restaurant Italien chalereux situé sur les quais de seine.
Ann,Anna,"14 Rue Marbeuf, 75008 Paris, France",75008,01 45 51 74 14,http://www.restaurant-anna.com/,https://maps.google.com/?cid=12656135204638394009,https://restaurant-anna.com/wp-content/uploads/2025/02/FOOD_-ANNAPARIS_29DEC.pdf,"Monday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Tuesday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Wednesday: 12:00 – 3:00 PM, 7:30 – 11:00 PM
Thursday: 12:00 – 3:00 PM, 7:30 – 11:30 PM
Friday: 12:00 – 3:00 PM, 7:30 – 11:30 PM
Saturday: 12:00 – 3:30 PM, 7:30 – 11:30 PM
Sunday: 12:00 – 3:00 PM, 7:30 – 11:30 PM",https://www.sevenrooms.com/reservations/annaparis,https://www.instagram.com/annaparis.restaurant/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€,Grec,,False,,DJ du jeudi au dimanche soir.
Anne,Anne,"28 Pl. des Vosges, 75003 Paris, France",75003,01 40 29 19 19,http://www.pavillon-de-la-reine.com/fr/restaurant-et-bar/restaurant-anne.html,https://maps.google.com/?cid=2852299900381324740,https://cdn.prod.website-files.com/61922acc89d695f4154d50a0/67b2fffa36e909702e88222f_ANNE%20FEV%2025%20FR%20ANG.pdf,"Monday: Closed
Tuesday: Closed
Wednesday: 12:30 – 2:00 PM, 7:00 – 9:30 PM
Thursday: 12:30 – 2:00 PM, 7:00 – 9:30 PM
Friday: 12:30 – 2:00 PM, 7:00 – 9:30 PM
Saturday: 12:30 – 2:00 PM, 7:00 – 9:30 PM
Sunday: 12:30 – 2:00 PM",https://bookings.zenchef.com/results?rid=358340&fullscreen=1,https://www.instagram.com/anne_restaurant/?hl=fr,non_renseigné,Restaurant étoilé,False,False,True,True,False,True,False,True,True,False,False,False,False,False,Pavillon de la Reine,True,False,False,True,False,False,€€€€,Français,,True,cour,"Au cœur de la place des Vosges, dans un hôtel luxueux et chalereux, disposant d'un bar et d'une terrasse. Menu déjeuner servi du mercredi au vendredi, pour 79 ou 89€."
AO,AO Izakaya,"12 Rue de Caumartin, 75009 Paris, France",75009,01 42 65 31 53,https://aoizakaya.com/,https://maps.google.com/?cid=1511937420799152296,https://www.restaurant-japonais-ao.com/la-carte/,"Monday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Tuesday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Wednesday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Thursday: 12:00 – 2:15 PM, 7:00 – 10:15 PM
Friday: 12:00 – 2:15 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:00 – 10:15 PM",https://www.restaurant-japonais-ao.com/reservation/,https://www.instagram.com/aoizakaya/,non_renseigné,Restaurant haut de gamme,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,False,€€€,Japonais,,False,,"L'expérience peut se vivre via un choix à la carte, ou un menu omakase en plusieurs temps, pour une expérience authentique."
Api,Apicius,"20 Rue d'Artois, 75008 Paris, France",75008,01 43 80 19 66,https://restaurant-apicius.com/,https://maps.google.com/?cid=5730554425268459777,https://restaurant-apicius.com/,"Monday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Tuesday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Wednesday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Thursday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Friday: 12:30 – 2:00 PM, 7:30 – 10:00 PM
Saturday: Closed
Sunday: Closed",https://restaurant-apicius.com,https://www.instagram.com/apiciusparis/,non_renseigné,Restaurant étoilé,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,False,True,False,True,False,False,€€€€,Français;Other,,True,cour,"Situé dans un hôtel particulier du XVIIIe siècle, luxe et raffinement. Service en intérieur ou dans le jardin, tout aussi raffiné."
Arb,Arbela,"49 Rue de l'Échiquier, 75010 Paris, France",75010,01 48 00 08 28,https://www.arbelarestaurant.com/,https://maps.google.com/?cid=2492830598937330075,https://www.arbelarestaurant.com/_files/ugd/c2e4f8_2cd3506cb8b9431bbb9987d9e4d6985c.pdf,"Monday: 6:00 PM – 12:00 AM
Tuesday: 6:00 PM – 12:00 AM
Wednesday: 6:00 PM – 12:00 AM
Thursday: 6:00 PM – 2:00 AM
Friday: 6:00 PM – 2:00 AM
Saturday: 6:00 PM – 2:00 AM
Sunday: Closed",https://bookings.zenchef.com/results?rid=344771&pid=1001,https://www.instagram.com/arbela_restaurant/,non_renseigné,Cave à manger,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,True,€€,,,False,,"Bar à tapas où partager des spécialités espagnoles avec des bons verres de vin. Existence d'un ""menu à l'aveugle"" en 5 temps, qu'il est possible de décliner en végétarien. Super pour découvrir des saveurs."
Arbo,Arboré,"29 Rue de l'Arcade, 75008 Paris, France",75008,01 88 32 74 27,https://www.arborerestaurant.com/,https://maps.google.com/?cid=13358512218803783304,https://www.arborerestaurant.com/menu/,"Monday: 12:00 – 2:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 7:00 – 10:30 PM
Sunday: Closed",https://widget.thefork.com/fr/14c073ae-be9f-4096-9c96-f4fb534e8cb8,https://www.instagram.com/arboreparis/,non_renseigné,Restaurant;Restaurant haut de gamme,False,False,False,False,False,True,False,True,True,False,False,False,False,False,Royal Madeleine,True,False,True,False,False,True,€€€,Français,,False,,Bar à cocktails ouvert 7j/7 de 17h à minuit.
Ard,Ardent,"40 Rue Richer, 75009 Paris, France",75009,01 47 70 35 12,http://www.restaurant-ardentparis.com/,https://maps.google.com/?cid=17901040250208845989,http://www.restaurant-ardentparis.com/menus-carte/,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM
Sunday: Closed",https://bookings.zenchef.com/results?rid=358338&pid=1001,https://www.instagram.com/ardent_paris/,non_renseigné,Cave à manger,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,False,True,False,True,€€€,Français,,False,,
Arm,Armonia,"15 Rue du Champ de Mars, 75007 Paris, France",75007,07 48 55 55 10,https://restaurant-armonia.fr/,https://maps.google.com/?cid=4867759181352847035,https://restaurant.digityser.com/38,"Monday: Closed
Tuesday: 7:30 – 10:30 PM
Wednesday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Thursday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Friday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Saturday: 12:00 – 2:30 PM, 7:30 – 10:30 PM
Sunday: 12:00 – 2:30 PM, 7:30 – 10:30 PM",https://restaurant-armonia.fr,https://www.instagram.com/restaurantarmonia/,non_renseigné,Restaurant gastronomique,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,True,€€€,Italien,,False,,
Art,Artisan de la Truffe,"19 R. des Martyrs, 75009 Paris, France",75009,01 42 08 20 55,http://www.artisandelatruffeparis.com/,https://maps.google.com/?cid=14811553370919002782,http://www.artisandelatruffeparis.com/lacarte,"Monday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM
Tuesday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM
Wednesday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM
Thursday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM
Friday: 11:00 AM – 11:00 PM
Saturday: 11:00 AM – 11:00 PM
Sunday: 11:00 AM – 3:00 PM, 6:00 – 11:00 PM",https://widget.thefork.com/fr/67895832-6c75-419f-915d-044b9f06bb01?utm_source=artisandelatruffeparis.com,https://www.instagram.com/artisan_de_la_truffe,non_renseigné,Restaurant,False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€€€,Italien,,False,,"Truffe de l'entrée au dessert. Très agréable et bien executé individuellement, mais attention à ne pas en faire trop. On conseille de partager entrées/plat ou plats/dessert. Mettre la 2e adresse."
As,As du Fallafel,"34 Rue des Rosiers, 75004 Paris, France",75004,01 48 87 63 60,Pas de site web ,https://maps.google.com/?cid=8143357663097373890,Canva,"Monday: 11:00 AM – 11:00 PM
Tuesday: 11:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 11:00 AM – 11:00 PM
Friday: 11:00 AM – 5:00 PM
Saturday: Closed
Sunday: 11:00 AM – 11:00 PM",Sans réservation,https://www.instagram.com/lasdufallafel/,non_renseigné,"Restaurant;""Fast"" (à emporter, sandwicherie...)",False,False,False,False,False,True,False,False,True,False,True,False,False,False,,False,False,True,False,False,False,€,Israélien,,False,,"L'incontournable de Paris. Beaucoup d'attente qui en vaut la peine : quantités généreuses, goût incomparable et ambiance brouillon comme on les aime."
